genres,revenue,release_date,vote_average
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10442808.0,2005-01-28,3.1
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",122644820.0,2005-01-27,6.1
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",67192859.0,2005-02-04,4.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",47175038.0,2005-02-04,6.2
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",2341309.0,1994-11-04,3.9
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",5935269.0,1988-08-12,4.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",184890.0,1991-03-28,5.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",346297.0,1988-09-02,6.1
"[{'id': 18, 'name': 'Drama'}]",86175.0,1997-01-19,4.9
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",234710455.0,2004-11-19,8.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",41.0,2005-02-02,7.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",368100420.0,2005-02-10,6.3
"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",653621.0,2005-02-11,6.8
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",230884728.0,2005-02-08,6.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",32645546.0,2005-02-18,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4100000.0,1984-09-21,6.3
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",32000000.0,2004-06-27,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11500000.0,1949-12-21,6.1
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",100914445.0,2004-02-10,7.2
"[{'id': 28, 'name': 'Action'}]",4662137.0,1986-05-02,5.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",8403433.0,1992-10-23,5.1
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",19294901.0,2005-02-25,5.1
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 53, 'name': 'Thriller'}]",113006880.0,2005-03-04,5.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",95226116.0,2005-03-04,5.4
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",77944725.0,2005-03-10,6.2
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",260696994.0,2005-03-10,6.0
"[{'id': 18, 'name': 'Drama'}]",212483.0,1993-09-16,0.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",48000.0,2003-05-18,5.6
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",6582052.0,1993-06-18,6.2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",299261.0,2004-05-16,7.0
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",11000000.0,1968-07-04,5.8
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",263404.0,1958-01-29,7.6
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1960.0,1989-08-12,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",27645491.0,2005-03-17,5.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20085825.0,2004-10-29,6.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",68915888.0,2005-03-25,5.5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",7185518.0,1978-09-22,5.5
"[{'id': 18, 'name': 'Drama'}]",6804016.0,2004-09-30,5.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",7788597.0,1991-03-15,5.6
"[{'id': 35, 'name': 'Comedy'}]",13145977.0,1994-03-04,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",257043.0,1987-12-04,6.4
"[{'id': 18, 'name': 'Drama'}]",712294.0,2005-03-25,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",158733820.0,2005-04-01,7.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",36351350.0,2005-06-02,5.4
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",119269486.0,2005-04-06,5.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",50451307.0,2005-04-06,5.9
"[{'id': 35, 'name': 'Comedy'}]",21435321.0,1984-06-22,4.9
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",110.0,1977-08-11,7.7
"[{'id': 35, 'name': 'Comedy'}]",527000.0,2003-06-15,3.1
"[{'id': 18, 'name': 'Drama'}]",1718328.0,1993-08-19,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",34562222.0,1966-10-10,5.8
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",2000000.0,1944-08-01,5.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",104478416.0,2005-01-15,6.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",14200000.0,1975-05-21,6.2
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",108047131.0,2005-04-15,6.0
"[{'id': 18, 'name': 'Drama'}]",3764219.0,2004-07-04,7.3
"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]",9346177.0,1979-07-06,6.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1691706.0,2005-04-13,5.5
"[{'id': 99, 'name': 'Documentary'}]",38585.0,2004-09-16,5.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",402805.0,1999-01-01,0.0
"[{'id': 35, 'name': 'Comedy'}]",42886719.0,2005-04-22,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",71073932.0,2005-04-27,4.7
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",211643158.0,2005-05-03,6.6
"[{'id': 27, 'name': 'Horror'}]",68766121.0,2005-04-30,5.5
"[{'id': 18, 'name': 'Drama'}]",98410061.0,2004-01-13,7.2
"[{'id': 18, 'name': 'Drama'}]",1524966.0,2004-05-20,7.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8692426.0,1985-02-08,6.2
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5273000.0,1936-06-26,7.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",50871113.0,2005-02-02,6.6
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",850000000.0,2005-05-17,7.1
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",56070433.0,2005-05-13,5.6
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",154749918.0,2005-05-13,5.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",1574623.0,2004-07-16,5.1
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",532680671.0,2005-05-25,6.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2850263.0,1993-09-17,6.1
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",251495.0,2005-05-20,4.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",190320568.0,2005-05-19,6.2
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",11838218.0,1997-10-10,5.8
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",108539911.0,2005-06-02,7.3
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",39053061.0,2005-06-01,6.3
"[{'id': 18, 'name': 'Drama'}]",13411957.0,2005-06-03,7.0
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",478207520.0,2005-06-07,6.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",69425966.0,2005-06-10,4.4
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20377075.0,2004-06-14,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",120620.0,2004-09-12,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",837000.0,2004-11-05,7.6
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",30000000.0,1951-11-08,7.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",374218673.0,2005-06-10,7.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",66002004.0,2005-06-22,5.1
"[{'id': 27, 'name': 'Horror'}]",46770602.0,2005-06-24,6.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",131426169.0,2005-06-21,4.8
"[{'id': 18, 'name': 'Drama'}]",3360000.0,1956-07-03,6.8
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",24000000.0,1978-05-26,6.1
"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",591739379.0,2005-06-28,6.2
"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",127392239.0,2005-01-26,6.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",16809014.0,2005-07-01,5.2
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",25473093.0,2005-06-27,5.3
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",330579719.0,2005-06-29,5.5
"[{'id': 99, 'name': 'Documentary'}]",1750211.0,2005-07-22,6.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",285176741.0,2005-07-14,6.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",23727301.0,2005-06-15,6.8
"[{'id': 18, 'name': 'Drama'}]",23563727.0,2005-07-22,6.9
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5728953.0,1990-09-14,5.6
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",76901.0,2002-09-20,6.3
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",162949164.0,2005-07-20,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",34252847.0,2005-07-22,5.7
"[{'id': 18, 'name': 'Drama'}]",1928985.0,2005-05-13,5.3
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",86369815.0,2005-07-29,5.8
"[{'id': 28, 'name': 'Action'}]",76932943.0,2005-07-28,4.9
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",58405313.0,2005-07-21,5.8
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",38869464.0,2005-08-25,7.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",45742101.0,2005-05-17,6.8
"[{'id': 18, 'name': 'Drama'}]",176153.0,2004-09-15,5.7
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",143000.0,2005-04-21,4.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",110803676.0,2005-08-05,5.1
"[{'id': 35, 'name': 'Comedy'}]",22400154.0,2005-08-06,4.6
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",91974818.0,2005-07-29,6.4
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",92374674.0,2005-08-11,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",10166502.0,2005-08-12,6.8
"[{'id': 35, 'name': 'Comedy'}]",331816.0,1985-05-03,5.5
"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",27843.0,1989-04-28,5.6
"[{'id': 18, 'name': 'Drama'}]",733094.0,2005-02-04,7.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",109449237.0,2005-08-11,6.2
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",57891803.0,2005-08-04,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",100000000.0,1995-10-20,9.1
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",36000000.0,2005-05-02,7.0
"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1644060.0,1999-02-01,5.9
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3102550.0,2005-08-16,5.4
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",19478106.0,2005-03-25,5.2
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",105316267.0,2005-08-26,5.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",15007991.0,2005-08-25,5.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1046166.0,2005-08-26,4.5
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",82466670.0,2005-08-31,6.9
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",85167639.0,2005-08-02,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",102854431.0,2005-09-16,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",7535331.0,2005-09-05,6.2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",24127895.0,2005-09-16,7.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10047674.0,2005-09-16,5.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2697930.0,2005-09-16,7.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1919197.0,2005-01-23,6.2
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3020784.0,2002-05-10,6.8
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13168027.0,1983-09-07,5.8
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",55987321.0,2005-10-20,5.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",22944502.0,2005-09-22,6.0
"[{'id': 35, 'name': 'Comedy'}]",18637690.0,2005-10-07,6.2
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",52304001.0,2005-11-30,5.4
"[{'id': 18, 'name': 'Drama'}]",18618284.0,2005-09-09,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",12382362.0,2005-09-08,5.4
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",144216468.0,2005-09-09,6.3
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",223387299.0,2005-09-22,6.1
"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",117195061.0,2005-09-09,7.2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3154346.0,2005-09-09,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",60740827.0,2005-09-23,6.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",42093706.0,2005-09-23,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",15431177.0,2005-09-30,6.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",49084830.0,2005-09-30,6.9
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",44434439.0,2005-09-30,5.8
"[{'id': 14, 'name': 'Fantasy'}]",866999.0,2005-01-25,6.6
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",192452832.0,2005-09-04,6.8
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",15785148.0,2005-09-05,7.2
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",92076.0,2005-09-14,6.1
"[{'id': 18, 'name': 'Drama'}]",27610873.0,2005-06-06,6.6
"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",3500000.0,1986-11-21,5.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",83073883.0,2005-10-07,6.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",10000000.0,1963-05-06,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11098131.0,2005-10-05,6.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",30526509.0,2005-10-07,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",178043761.0,2005-09-02,7.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",52034889.0,2005-10-06,6.1
"[{'id': 18, 'name': 'Drama'}]",25224242.0,2005-02-12,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",54600000.0,2005-09-16,6.8
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",5048693.0,2005-10-06,7.1
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",46201432.0,2005-10-14,3.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11588205.0,2005-10-21,5.7
"[{'id': 99, 'name': 'Documentary'}]",23578.0,2005-10-21,0.0
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",8342132.0,2005-09-24,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",142400065.0,2005-10-24,5.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12482775.0,2005-10-20,6.0
"[{'id': 27, 'name': 'Horror'}]",152925093.0,2005-10-28,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11837022.0,2004-03-12,7.0
"[{'id': 28, 'name': 'Action'}]",11875866.0,2005-04-20,5.5
"[{'id': 18, 'name': 'Drama'}]",674918.0,2005-05-16,6.9
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",8720000.0,1977-09-10,5.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",96889998.0,2005-11-04,6.6
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",314432665.0,2005-11-04,5.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2945242.0,2005-09-13,6.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 10402, 'name': 'Music'}]",17709155.0,2005-11-09,7.2
"[{'id': 18, 'name': 'Drama'}]",46442528.0,2005-11-09,6.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",50817508.0,2005-11-23,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",94000000.0,2005-11-23,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",57479076.0,2005-11-11,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",121147947.0,2005-09-16,7.8
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",27762648.0,2005-01-01,6.1
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",895921036.0,2005-11-05,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",186438883.0,2005-09-13,7.3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",31670620.0,2005-11-23,6.7
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",64321501.0,2005-11-06,6.1
