budget,genres,revenue,release_date,vote_average,month,year
50000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",90450008.0,2007-07-13,6.5,7,2007
15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",64238440.0,2007-04-26,6.5,4,2007
160000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",798958165.0,2007-05-17,6.0,5,2007
160000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",20710513.0,2007-03-23,7.4,3,2007
300000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",961000000.0,2007-05-19,6.9,5,2007
4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",8059140.0,2006-05-19,6.0,5,2006
20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",41637263.0,2007-06-01,6.8,6,2007
9000000,"[{'id': 18, 'name': 'Drama'}]",2955039.0,2007-06-01,6.0,6,2007
30000000,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",16930884.0,2007-02-14,5.7,2,2007
85000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",311312624.0,2007-06-07,6.5,6,2007
2000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",300000.0,2006-06-29,6.7,6,2006
1000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",10018.0,2006-04-28,6.2,4,2006
10200000,"[{'id': 27, 'name': 'Horror'}]",35619521.0,2007-06-08,5.6,6,2007
85000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",149044513.0,2007-06-08,5.9,6,2007
130000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",289047763.0,2007-06-13,5.4,6,2007
8000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",426224.0,2006-09-07,6.6,9,2006
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",25037897.0,2007-05-21,6.7,5,2007
10000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",7177143.0,2006-09-09,6.9,9,2006
2000000,"[{'id': 35, 'name': 'Comedy'}]",265198.0,2006-04-28,6.0,4,2006
250000,"[{'id': 18, 'name': 'Drama'}]",340147.0,1992-09-11,5.9,9,1992
9000000,"[{'id': 99, 'name': 'Documentary'}]",24538513.0,2007-05-18,7.3,5,2007
2224000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",28000000.0,2004-09-24,6.0,9,2004
16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",18928871.0,2007-01-01,6.7,1,2007
25000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",94679598.0,2007-07-12,6.5,7,2007
9000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",46.0,2007-02-09,6.9,2,2007
110000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",383531464.0,2007-06-20,6.4,6,2007
35000000,"[{'id': 35, 'name': 'Comedy'}]",69307224.0,2007-07-04,5.3,7,2007
175000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",173000000.0,2007-06-09,5.3,6,2007
150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",709709780.0,2007-06-27,6.6,6,2007
17000000,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2626800.0,2007-03-09,4.4,3,2007
150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",938212738.0,2007-06-28,7.4,6,2007
85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",186072214.0,2007-07-12,5.8,7,2007
70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",135560026.0,2007-08-09,7.2,8,2007
75000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",527068851.0,2007-07-25,6.9,7,2007
12000000,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",9620399.0,2007-07-27,4.0,7,2007
28000000,"[{'id': 35, 'name': 'Comedy'}]",92601050.0,2007-07-25,6.1,7,2007
70000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",442824138.0,2007-08-03,7.3,8,2007
4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",2426851.0,2007-02-09,6.2,2,2007
20000000,"[{'id': 35, 'name': 'Comedy'}]",121463226.0,2007-08-17,7.0,8,2007
140000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",258022233.0,2007-08-08,6.1,8,2007
67000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10752, 'name': 'War'}]",25303038.0,2007-04-19,5.0,4,2007
16500000,"[{'id': 35, 'name': 'Comedy'}]",13620075.0,2007-09-21,6.0,9,2007
70000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",86658558.0,2007-08-22,6.5,8,2007
6000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",18197398.0,2007-08-08,4.4,8,2007
80000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",15071514.0,2007-08-17,5.7,8,2007
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",40452643.0,2007-08-24,6.0,8,2007
20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",47738099.0,2007-08-24,6.1,8,2007
15000000,"[{'id': 27, 'name': 'Horror'}]",80253908.0,2007-08-31,5.9,8,2007
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",16974459.0,2007-08-31,6.4,8,2007
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",20380.0,2007-01-25,5.7,1,2007
55000000,"[{'id': 37, 'name': 'Western'}]",70016220.0,2007-09-06,6.9,9,2007
39000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",26820641.0,2007-07-26,6.3,7,2007
30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",129266061.0,2007-08-29,7.4,8,2007
852510,"[{'id': 18, 'name': 'Drama'}]",1185783.0,2007-08-24,7.4,8,2007
2000000,"[{'id': 99, 'name': 'Documentary'}]",1431623.0,2007-07-27,7.3,7,2007
70000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",69766619.0,2007-09-14,6.4,9,2007
23000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",29541790.0,2007-08-31,6.6,8,2007
2200000,"[{'id': 18, 'name': 'Drama'}]",11502151.0,2006-01-26,7.2,1,2006
24000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9576495.0,2007-05-11,5.7,5,2007
4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",46474.0,2007-09-20,6.2,9,2007
51500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",55112356.0,2007-09-14,7.2,9,2007
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",458232.0,2007-04-30,5.8,4,2007
22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",413454.0,2007-07-23,5.8,7,2007
45000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",148412065.0,2007-09-20,6.1,9,2007
25000000,"[{'id': 35, 'name': 'Comedy'}]",59192128.0,2007-09-21,5.6,9,2007
15000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",56255142.0,2007-09-11,7.8,9,2007
22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",147880543.0,2007-09-28,6.0,9,2007
60000000,"[{'id': 35, 'name': 'Comedy'}]",127766650.0,2007-10-05,5.7,10,2007
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",68377859.0,2007-10-26,6.5,10,2007
16000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",24377151.0,2007-09-29,7.1,9,2007
21000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",54926886.0,2007-05-25,6.5,5,2007
55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",74237563.0,2007-09-09,6.6,9,2007
25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",92991835.0,2007-09-28,6.6,9,2007
12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",11293663.0,2007-10-12,7.1,10,2007
30000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",75505973.0,2007-10-17,6.2,10,2007
27500000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",24748670.0,2007-09-07,6.2,9,2007
16000000,"[{'id': 18, 'name': 'Drama'}]",2849142.0,2007-09-26,6.7,9,2007
19000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",34619699.0,2007-10-19,7.2,10,2007
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",14711793.0,2007-09-02,7.0,9,2007
8000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",143451.0,2006-02-19,6.3,2,2006
3800000,"[{'id': 18, 'name': 'Drama'}]",17804565.0,2007-09-27,6.6,9,2007
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",55184721.0,2007-10-12,6.1,10,2007
10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",139352633.0,2007-10-25,5.9,10,2007
100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",266465037.0,2007-11-02,7.4,11,2007
150000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",287594577.0,2007-10-28,5.7,10,2007
18000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",25005257.0,2007-09-26,6.9,9,2007
14000000,"[{'id': 18, 'name': 'Drama'}]",19777647.0,2007-05-22,7.5,5,2007
25000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",171600000.0,2007-11-08,7.7,11,2007
1000000,"[{'id': 35, 'name': 'Comedy'}]",18479.0,2007-02-09,6.0,2,2007
25000000,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",66122026.0,2007-11-21,7.2,11,2007
3,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",4.0,2006-08-24,6.8,8,2006
35000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",63215872.0,2007-10-22,6.0,10,2007
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",97838349.0,2007-11-03,5.5,11,2007
70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",195735876.0,2007-11-05,5.5,11,2007
45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4607608.0,2007-10-04,6.5,10,2007
17000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",374743.0,2006-05-15,5.2,5,2006
4000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7537453.0,2007-06-06,6.6,6,2007
18000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",57096190.0,2007-11-21,6.7,11,2007
85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",340487652.0,2007-11-20,6.6,11,2007
24000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",99965753.0,2007-11-21,5.9,11,2007
8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7766240.0,2007-11-09,5.7,11,2007
9100000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37707444.0,2007-11-07,7.2,11,2007
86000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",14373825.0,2007-11-28,6.3,11,2007
180000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",372234864.0,2007-12-04,5.8,12,2007
150000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",585349010.0,2007-12-14,6.9,12,2007
60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",361366633.0,2007-12-13,5.5,12,2007
20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",4001121.0,2007-10-01,6.6,10,2007
7500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",231411584.0,2007-12-05,7.0,12,2007
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21786738.0,2007-05-16,6.1,5,2007
5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",782102.0,2007-01-01,6.2,1,2007
900000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",82701.0,2006-04-08,6.0,4,2006
1300000,"[{'id': 18, 'name': 'Drama'}]",639000.0,2006-02-22,5.0,2,2006
45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",175372502.0,2007-12-25,7.0,12,2007
20000000,"[{'id': 18, 'name': 'Drama'}]",73276047.0,2007-10-14,7.3,10,2007
50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}]",152000000.0,2007-12-20,7.0,12,2007
130000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",457363168.0,2007-12-13,6.1,12,2007
25000000,"[{'id': 18, 'name': 'Drama'}]",77208711.0,2007-12-28,7.9,12,2007
75000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",119000410.0,2007-12-19,6.5,12,2007
40000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",41797066.0,2007-12-25,4.9,12,2007
35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",18317151.0,2007-12-21,6.6,12,2007
15000000,"[{'id': 18, 'name': 'Drama'}]",30226144.0,2007-12-27,6.9,12,2007
40000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",103071443.0,2007-12-25,6.3,12,2007
30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",156835339.0,2007-11-15,7.0,11,2007
30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",160259319.0,2008-01-10,6.1,1,2008
2600000,"[{'id': 18, 'name': 'Drama'}]",28430000.0,2007-12-21,7.7,12,2007
70000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",53587404.0,2007-02-08,4.0,2,2007
1500000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",30448000.0,2007-04-10,7.1,4,2007
20000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6819587.0,2007-09-01,6.6,9,2007
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",170764026.0,2008-01-15,6.4,1,2008
35000000,"[{'id': 18, 'name': 'Drama'}]",32483410.0,2008-01-22,5.9,1,2008
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",113244290.0,2008-01-24,6.4,1,2008
30000000,"[{'id': 35, 'name': 'Comedy'}]",84646831.0,2008-01-24,3.8,1,2008
12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",56309766.0,2008-02-01,5.5,2,2008
50000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",249905.0,2007-02-22,5.9,2,2007
85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",160388063.0,2008-07-11,6.5,7,2008
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",34533783.0,2008-02-08,7.4,2,2008
2000000,"[{'id': 18, 'name': 'Drama'}]",111000.0,2006-06-21,6.4,6,2006
7000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",9229401.0,1990-01-26,5.5,1,1990
35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",43650785.0,2008-02-08,5.7,2,2008
70000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",111231041.0,2008-02-07,5.4,2,2008
15000000,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",22730842.0,2007-05-19,6.7,5,2007
85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",222231186.0,2008-02-10,5.9,2,2008
40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",151161491.0,2008-02-01,6.3,2,2008
90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",162839667.0,2008-02-14,6.3,2,2008
23000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",150816700.0,2008-02-14,6.5,2,2008
8376800,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",13000000.0,2008-02-15,7.6,2,2008
10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",33000000.0,2007-09-06,6.2,9,2007
1000000,"[{'id': 99, 'name': 'Documentary'}]",274661.0,2007-04-30,6.6,4,2007
105000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",266000000.0,2008-02-22,5.1,2,2008
20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",64822796.0,2008-02-28,6.6,2,2008
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",22211426.0,2008-03-14,5.8,3,2008
85000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",297138014.0,2008-03-03,6.3,3,2008
15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7938872.0,2007-10-20,6.3,10,2007
18000000,"[{'id': 36, 'name': 'History'}]",26527510.0,2007-09-20,6.5,9,2007
62000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",41819064.0,2008-06-20,4.3,6,2008
2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",5364858.0,2007-09-08,5.4,9,2007
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",60641.0,2007-02-16,6.8,2,2007
3500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",5231128.0,2008-02-26,6.6,2,2008
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6673422.0,2008-10-17,5.2,10,2008
2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",54207.0,1993-10-01,5.9,10,1993
185000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1004558444.0,2008-07-16,8.3,7,2008
2500,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15425.0,2007-03-12,6.6,3,2007
20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",41627431.0,2008-03-04,6.5,3,2008
24000000,"[{'id': 28, 'name': 'Action'}]",23321954.0,2006-09-01,5.6,9,2006
300000,"[{'id': 35, 'name': 'Comedy'}]",3952448.0,1983-03-04,5.2,3,1983
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",69823199.0,2008-03-27,6.5,3,2008
7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10569964.0,2008-04-11,5.8,4,2008
58000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",41299492.0,2008-03-24,5.7,3,2008
16000000,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",34786960.0,2007-10-09,7.1,10,2007
40000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",1641825.0,1986-05-08,6.2,5,1986
25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",11207130.0,2008-03-28,6.1,3,2008
6000000,"[{'id': 18, 'name': 'Drama'}]",1300000.0,2008-02-09,7.2,2,2008
37000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",100076342.0,2008-04-03,5.6,4,2008
